80.4869 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
122.5481 	EXP 	page: autoDraw = True
122.5799 	EXP 	page: autoDraw = True
122.6486 	EXP 	page: autoDraw = True
122.6818 	EXP 	page: autoDraw = True
122.7427 	EXP 	page: autoDraw = True
122.7669 	EXP 	page: autoDraw = True
122.7968 	EXP 	page: autoDraw = True
122.8549 	EXP 	page: autoDraw = True
122.8816 	EXP 	page: autoDraw = True
122.9150 	EXP 	page: autoDraw = True
122.9816 	EXP 	page: autoDraw = True
123.0149 	EXP 	page: autoDraw = True
123.0798 	EXP 	page: autoDraw = True
123.1151 	EXP 	page: autoDraw = True
123.1489 	EXP 	page: autoDraw = True
123.2147 	EXP 	page: autoDraw = True
123.2480 	EXP 	page: autoDraw = True
123.3101 	EXP 	page: autoDraw = True
123.3340 	EXP 	page: autoDraw = True
123.3647 	EXP 	page: autoDraw = True
123.4242 	EXP 	page: autoDraw = True
123.4488 	EXP 	page: autoDraw = True
123.4812 	EXP 	page: autoDraw = True
123.5486 	EXP 	page: autoDraw = True
123.5813 	EXP 	page: autoDraw = True
123.6462 	EXP 	page: autoDraw = True
123.6818 	EXP 	page: autoDraw = True
123.7150 	EXP 	page: autoDraw = True
123.7644 	EXP 	page: autoDraw = True
123.7981 	EXP 	page: autoDraw = True
123.8319 	EXP 	page: autoDraw = True
123.8819 	EXP 	page: autoDraw = True
123.9150 	EXP 	page: autoDraw = True
123.9480 	EXP 	page: autoDraw = True
124.0153 	EXP 	page: autoDraw = True
124.0486 	EXP 	page: autoDraw = True
124.1061 	EXP 	page: autoDraw = True
124.1313 	EXP 	page: autoDraw = True
124.1636 	EXP 	page: autoDraw = True
124.2167 	EXP 	page: autoDraw = True
124.2483 	EXP 	page: autoDraw = True
124.2812 	EXP 	page: autoDraw = True
124.3482 	EXP 	page: autoDraw = True
124.3812 	EXP 	page: autoDraw = True
124.4450 	EXP 	page: autoDraw = True
124.4691 	EXP 	page: autoDraw = True
124.4979 	EXP 	page: autoDraw = True
124.5575 	EXP 	page: autoDraw = True
124.5824 	EXP 	page: autoDraw = True
124.6140 	EXP 	page: autoDraw = True
124.6712 	EXP 	page: autoDraw = True
124.6985 	EXP 	page: autoDraw = True
124.7305 	EXP 	page: autoDraw = True
124.7981 	EXP 	page: autoDraw = True
124.8317 	EXP 	page: autoDraw = True
124.8949 	EXP 	page: autoDraw = True
124.9185 	EXP 	page: autoDraw = True
124.9478 	EXP 	page: autoDraw = True
125.0101 	EXP 	page: autoDraw = True
125.0345 	EXP 	page: autoDraw = True
125.0637 	EXP 	page: autoDraw = True
125.1254 	EXP 	page: autoDraw = True
125.1494 	EXP 	page: autoDraw = True
125.1797 	EXP 	page: autoDraw = True
125.2425 	EXP 	page: autoDraw = True
125.2673 	EXP 	page: autoDraw = True
125.2967 	EXP 	page: autoDraw = True
125.3542 	EXP 	page: autoDraw = True
125.3801 	EXP 	page: autoDraw = True
125.4136 	EXP 	page: autoDraw = True
125.4815 	EXP 	page: autoDraw = True
125.5155 	EXP 	page: autoDraw = True
125.5802 	EXP 	page: autoDraw = True
125.6148 	EXP 	page: autoDraw = True
125.6486 	EXP 	page: autoDraw = True
125.7148 	EXP 	page: autoDraw = True
125.7486 	EXP 	page: autoDraw = True
125.8060 	EXP 	page: autoDraw = True
125.8323 	EXP 	page: autoDraw = True
125.8636 	EXP 	page: autoDraw = True
125.9173 	EXP 	page: autoDraw = True
125.9482 	EXP 	page: autoDraw = True
125.9812 	EXP 	page: autoDraw = True
126.0369 	EXP 	page: autoDraw = True
126.0649 	EXP 	page: autoDraw = True
126.0971 	EXP 	page: autoDraw = True
126.1647 	EXP 	page: autoDraw = True
126.1982 	EXP 	page: autoDraw = True
126.2597 	EXP 	page: autoDraw = True
126.2836 	EXP 	page: autoDraw = True
126.3150 	EXP 	page: autoDraw = True
126.3725 	EXP 	page: autoDraw = True
126.3981 	EXP 	page: autoDraw = True
126.4303 	EXP 	page: autoDraw = True
126.4858 	EXP 	page: autoDraw = True
126.5149 	EXP 	page: autoDraw = True
126.5485 	EXP 	page: autoDraw = True
126.6147 	EXP 	page: autoDraw = True
126.6482 	EXP 	page: autoDraw = True
126.7127 	EXP 	page: autoDraw = True
126.7485 	EXP 	page: autoDraw = True
126.7824 	EXP 	page: autoDraw = True
126.8486 	EXP 	page: autoDraw = True
126.8815 	EXP 	page: autoDraw = True
126.9396 	EXP 	page: autoDraw = True
126.9646 	EXP 	page: autoDraw = True
126.9967 	EXP 	page: autoDraw = True
127.0522 	EXP 	page: autoDraw = True
127.0817 	EXP 	page: autoDraw = True
127.1151 	EXP 	page: autoDraw = True
127.1820 	EXP 	page: autoDraw = True
127.2150 	EXP 	page: autoDraw = True
127.2772 	EXP 	page: autoDraw = True
127.3022 	EXP 	page: autoDraw = True
127.3312 	EXP 	page: autoDraw = True
127.3895 	EXP 	page: autoDraw = True
127.4150 	EXP 	page: autoDraw = True
127.4469 	EXP 	page: autoDraw = True
127.5046 	EXP 	page: autoDraw = True
127.5321 	EXP 	page: autoDraw = True
127.5634 	EXP 	page: autoDraw = True
127.6173 	EXP 	page: autoDraw = True
127.6486 	EXP 	page: autoDraw = True
127.6816 	EXP 	page: autoDraw = True
127.7486 	EXP 	page: autoDraw = True
127.7819 	EXP 	page: autoDraw = True
127.8457 	EXP 	page: autoDraw = True
127.8812 	EXP 	page: autoDraw = True
127.9152 	EXP 	page: autoDraw = True
127.9816 	EXP 	page: autoDraw = True
128.0148 	EXP 	page: autoDraw = True
128.0729 	EXP 	page: autoDraw = True
128.0988 	EXP 	page: autoDraw = True
128.1303 	EXP 	page: autoDraw = True
128.1868 	EXP 	page: autoDraw = True
128.2152 	EXP 	page: autoDraw = True
128.2468 	EXP 	page: autoDraw = True
128.3153 	EXP 	page: autoDraw = True
128.3486 	EXP 	page: autoDraw = True
128.4098 	EXP 	page: autoDraw = True
128.4340 	EXP 	page: autoDraw = True
128.4634 	EXP 	page: autoDraw = True
128.5243 	EXP 	page: autoDraw = True
128.5487 	EXP 	page: autoDraw = True
128.5796 	EXP 	page: autoDraw = True
128.6375 	EXP 	page: autoDraw = True
128.6645 	EXP 	page: autoDraw = True
128.6980 	EXP 	page: autoDraw = True
128.7529 	EXP 	page: autoDraw = True
128.7819 	EXP 	page: autoDraw = True
128.8149 	EXP 	page: autoDraw = True
128.8818 	EXP 	page: autoDraw = True
128.9152 	EXP 	page: autoDraw = True
128.9792 	EXP 	page: autoDraw = True
129.0152 	EXP 	page: autoDraw = True
129.0489 	EXP 	page: autoDraw = True
129.1159 	EXP 	page: autoDraw = True
129.1482 	EXP 	page: autoDraw = True
129.2058 	EXP 	page: autoDraw = True
129.2316 	EXP 	page: autoDraw = True
129.2648 	EXP 	page: autoDraw = True
129.3202 	EXP 	page: autoDraw = True
129.3479 	EXP 	page: autoDraw = True
129.3819 	EXP 	page: autoDraw = True
129.4491 	EXP 	page: autoDraw = True
129.4818 	EXP 	page: autoDraw = True
129.5458 	EXP 	page: autoDraw = True
129.5469 	DATA 	Mouse: Left button down, pos=(504,209)
129.5811 	EXP 	page: autoDraw = True
129.5811 	EXP 	stim6: color = '[0.1  0.1  0.25] (rgb)'
129.6150 	EXP 	page: autoDraw = True
129.6644 	EXP 	page: autoDraw = True
129.6981 	EXP 	page: autoDraw = True
129.6988 	DATA 	Mouse:  Left button up, pos=(504,209)
129.7319 	EXP 	page: autoDraw = True
129.7817 	EXP 	page: autoDraw = True
129.8145 	EXP 	page: autoDraw = True
129.8486 	EXP 	page: autoDraw = True
129.9156 	EXP 	page: autoDraw = True
129.9482 	EXP 	page: autoDraw = True
130.0075 	EXP 	page: autoDraw = True
130.0324 	EXP 	page: autoDraw = True
130.0649 	EXP 	page: autoDraw = True
130.1222 	EXP 	page: autoDraw = True
130.1489 	EXP 	page: autoDraw = True
130.1819 	EXP 	page: autoDraw = True
130.2483 	EXP 	page: autoDraw = True
130.2817 	EXP 	page: autoDraw = True
130.3461 	EXP 	page: autoDraw = True
130.3820 	EXP 	page: autoDraw = True
130.4154 	EXP 	page: autoDraw = True
130.4819 	EXP 	page: autoDraw = True
130.5151 	EXP 	page: autoDraw = True
130.5757 	EXP 	page: autoDraw = True
130.6007 	EXP 	page: autoDraw = True
130.6301 	EXP 	page: autoDraw = True
130.6877 	EXP 	page: autoDraw = True
130.7136 	EXP 	page: autoDraw = True
130.7459 	EXP 	page: autoDraw = True
130.8026 	EXP 	page: autoDraw = True
130.8301 	EXP 	page: autoDraw = True
130.8624 	EXP 	page: autoDraw = True
130.9308 	EXP 	page: autoDraw = True
130.9633 	EXP 	page: autoDraw = True
131.0248 	EXP 	page: autoDraw = True
131.0497 	EXP 	page: autoDraw = True
131.0815 	EXP 	page: autoDraw = True
131.0873 	DATA 	Mouse: Left button down, pos=(398,459)
131.1399 	EXP 	page: autoDraw = True
131.1652 	EXP 	page: autoDraw = True
131.1652 	EXP 	stim5: color = '[0.1  0.1  0.25] (rgb)'
131.1965 	EXP 	page: autoDraw = True
131.1973 	DATA 	Mouse:  Left button up, pos=(398,459)
131.2519 	EXP 	page: autoDraw = True
131.2820 	EXP 	page: autoDraw = True
131.3143 	EXP 	page: autoDraw = True
131.3821 	EXP 	page: autoDraw = True
131.4151 	EXP 	page: autoDraw = True
131.4778 	EXP 	page: autoDraw = True
131.5032 	EXP 	page: autoDraw = True
131.5324 	EXP 	page: autoDraw = True
131.5911 	EXP 	page: autoDraw = True
131.6159 	EXP 	page: autoDraw = True
131.6466 	EXP 	page: autoDraw = True
131.7043 	EXP 	page: autoDraw = True
131.7313 	EXP 	page: autoDraw = True
131.7635 	EXP 	page: autoDraw = True
131.8168 	EXP 	page: autoDraw = True
131.8479 	EXP 	page: autoDraw = True
131.8814 	EXP 	page: autoDraw = True
131.9482 	EXP 	page: autoDraw = True
131.9814 	EXP 	page: autoDraw = True
132.0448 	EXP 	page: autoDraw = True
132.0822 	EXP 	page: autoDraw = True
132.1153 	EXP 	page: autoDraw = True
132.1819 	EXP 	page: autoDraw = True
132.2146 	EXP 	page: autoDraw = True
132.2741 	EXP 	page: autoDraw = True
132.3000 	EXP 	page: autoDraw = True
132.3304 	EXP 	page: autoDraw = True
132.3869 	EXP 	page: autoDraw = True
132.4138 	EXP 	page: autoDraw = True
132.4463 	EXP 	page: autoDraw = True
132.4482 	DATA 	Mouse: Left button down, pos=(977,196)
132.5147 	EXP 	page: autoDraw = True
132.5147 	EXP 	stim8: color = '[0.1  0.1  0.25] (rgb)'
132.5160 	DATA 	Mouse:  Left button up, pos=(977,196)
132.5484 	EXP 	page: autoDraw = True
132.6121 	EXP 	page: autoDraw = True
132.6479 	EXP 	page: autoDraw = True
132.6819 	EXP 	page: autoDraw = True
132.7482 	EXP 	page: autoDraw = True
132.7817 	EXP 	page: autoDraw = True
132.8398 	EXP 	page: autoDraw = True
132.8647 	EXP 	page: autoDraw = True
132.8968 	EXP 	page: autoDraw = True
132.9528 	EXP 	page: autoDraw = True
132.9818 	EXP 	page: autoDraw = True
133.0150 	EXP 	page: autoDraw = True
133.0718 	EXP 	page: autoDraw = True
133.0981 	EXP 	page: autoDraw = True
133.1304 	EXP 	page: autoDraw = True
133.1840 	EXP 	page: autoDraw = True
133.2134 	EXP 	page: autoDraw = True
133.2462 	EXP 	page: autoDraw = True
133.3150 	EXP 	page: autoDraw = True
133.3483 	EXP 	page: autoDraw = True
133.4115 	EXP 	page: autoDraw = True
133.4360 	EXP 	page: autoDraw = True
133.4645 	EXP 	page: autoDraw = True
133.5266 	EXP 	page: autoDraw = True
133.5509 	EXP 	page: autoDraw = True
133.5800 	EXP 	page: autoDraw = True
133.6409 	EXP 	page: autoDraw = True
133.6654 	EXP 	page: autoDraw = True
133.6971 	EXP 	page: autoDraw = True
133.7521 	EXP 	page: autoDraw = True
133.7817 	EXP 	page: autoDraw = True
133.8145 	EXP 	page: autoDraw = True
133.8725 	EXP 	page: autoDraw = True
133.8734 	DATA 	Mouse: Left button down, pos=(718,792)
133.8991 	EXP 	page: autoDraw = True
133.8991 	EXP 	stim3: color = '[0.1  0.1  0.25] (rgb)'
133.9314 	EXP 	page: autoDraw = True
133.9351 	DATA 	Mouse:  Left button up, pos=(718,792)
133.9866 	EXP 	page: autoDraw = True
134.0142 	EXP 	page: autoDraw = True
134.0482 	EXP 	page: autoDraw = True
134.1150 	EXP 	page: autoDraw = True
134.1481 	EXP 	page: autoDraw = True
134.2122 	EXP 	page: autoDraw = True
134.2483 	EXP 	page: autoDraw = True
134.2819 	EXP 	page: autoDraw = True
134.3311 	EXP 	page: autoDraw = True
134.3647 	EXP 	page: autoDraw = True
134.3983 	EXP 	page: autoDraw = True
134.4482 	EXP 	page: autoDraw = True
134.4815 	EXP 	page: autoDraw = True
134.5148 	EXP 	page: autoDraw = True
134.5825 	EXP 	page: autoDraw = True
134.6141 	EXP 	page: autoDraw = True
134.6732 	EXP 	page: autoDraw = True
134.6987 	EXP 	page: autoDraw = True
134.7303 	EXP 	page: autoDraw = True
134.7882 	EXP 	page: autoDraw = True
134.7889 	DATA 	Mouse: Left button down, pos=(1003,678)
134.8141 	EXP 	page: autoDraw = True
134.8141 	EXP 	stim2: color = '[0.1  0.1  0.25] (rgb)'
134.8482 	EXP 	page: autoDraw = True
134.8495 	DATA 	Mouse:  Left button up, pos=(1003,678)
134.9145 	EXP 	page: autoDraw = True
134.9484 	EXP 	page: autoDraw = True
135.0121 	EXP 	page: autoDraw = True
135.0367 	EXP 	page: autoDraw = True
135.0644 	EXP 	page: autoDraw = True
135.1295 	EXP 	page: autoDraw = True
135.1652 	EXP 	page: autoDraw = True
135.1982 	EXP 	page: autoDraw = True
135.2482 	EXP 	page: autoDraw = True
135.2814 	EXP 	page: autoDraw = True
135.3156 	EXP 	page: autoDraw = True
135.3817 	EXP 	page: autoDraw = True
135.4152 	EXP 	page: autoDraw = True
135.4732 	EXP 	page: autoDraw = True
135.4984 	EXP 	page: autoDraw = True
135.5312 	EXP 	page: autoDraw = True
135.5887 	EXP 	page: autoDraw = True
135.6153 	EXP 	page: autoDraw = True
135.6480 	EXP 	page: autoDraw = True
135.7022 	EXP 	page: autoDraw = True
135.7033 	DATA 	Mouse: Left button down, pos=(1068,436)
135.7316 	EXP 	page: autoDraw = True
135.7316 	EXP 	stim1: color = '[0.1  0.1  0.25] (rgb)'
135.7316 	EXP 	stim1: autoDraw = False
135.7316 	EXP 	stim2: autoDraw = False
135.7316 	EXP 	stim3: autoDraw = False
135.7316 	EXP 	stim4: autoDraw = False
135.7316 	EXP 	stim5: autoDraw = False
135.7316 	EXP 	stim6: autoDraw = False
135.7316 	EXP 	stim7: autoDraw = False
135.7316 	EXP 	stim8: autoDraw = False
135.7316 	EXP 	ref: autoDraw = False
136.0834 	EXP 	New trial (rep=0, index=1): OrderedDict([('ref', 'goat'), ('stim1', 'monkey'), ('stim2', 'snake'), ('stim3', 'shark'), ('stim4', 'fox'), ('stim5', 'tiger'), ('stim6', 'lizard'), ('stim7', 'dog'), ('stim8', 'pigeon')])
136.1135 	DATA 	Mouse:  Left button up, pos=(1068,436)
136.1478 	EXP 	stim1: text = 'monkey'
136.1478 	EXP 	stim2: text = 'snake'
136.1478 	EXP 	stim3: text = 'shark'
136.1478 	EXP 	stim4: text = 'fox'
136.1478 	EXP 	stim5: text = 'tiger'
136.1478 	EXP 	stim6: text = 'lizard'
136.1478 	EXP 	stim7: text = 'dog'
136.1478 	EXP 	stim8: text = 'pigeon'
136.1478 	EXP 	ref: text = 'goat'
136.1478 	EXP 	page: text = '2'
136.1478 	EXP 	stim1: color = 'white (named)'
136.1478 	EXP 	stim2: color = 'white (named)'
136.1478 	EXP 	stim3: color = 'white (named)'
136.1478 	EXP 	stim4: color = 'white (named)'
136.1478 	EXP 	stim5: color = 'white (named)'
136.1478 	EXP 	stim6: color = 'white (named)'
136.1478 	EXP 	stim7: color = 'white (named)'
136.1478 	EXP 	stim8: color = 'white (named)'
136.1478 	EXP 	page: autoDraw = True
136.1478 	EXP 	stim1: autoDraw = True
136.1478 	EXP 	stim2: autoDraw = True
136.1478 	EXP 	stim3: autoDraw = True
136.1478 	EXP 	stim4: autoDraw = True
136.1478 	EXP 	stim5: autoDraw = True
136.1478 	EXP 	stim6: autoDraw = True
136.1478 	EXP 	stim7: autoDraw = True
136.1478 	EXP 	stim8: autoDraw = True
136.1478 	EXP 	ref: autoDraw = True
136.1815 	EXP 	page: autoDraw = True
136.2479 	EXP 	page: autoDraw = True
136.2818 	EXP 	page: autoDraw = True
136.3157 	EXP 	page: autoDraw = True
136.3816 	EXP 	page: autoDraw = True
136.4149 	EXP 	page: autoDraw = True
136.4732 	EXP 	page: autoDraw = True
136.4984 	EXP 	page: autoDraw = True
136.5303 	EXP 	page: autoDraw = True
136.5853 	EXP 	page: autoDraw = True
136.6145 	EXP 	page: autoDraw = True
136.6482 	EXP 	page: autoDraw = True
136.7152 	EXP 	page: autoDraw = True
136.7482 	EXP 	page: autoDraw = True
136.8137 	EXP 	page: autoDraw = True
136.8482 	EXP 	page: autoDraw = True
136.8810 	EXP 	page: autoDraw = True
136.9488 	EXP 	page: autoDraw = True
136.9818 	EXP 	page: autoDraw = True
137.0424 	EXP 	page: autoDraw = True
137.0667 	EXP 	page: autoDraw = True
137.0967 	EXP 	page: autoDraw = True
137.1674 	EXP 	page: autoDraw = True
137.1978 	EXP 	page: autoDraw = True
137.2318 	EXP 	page: autoDraw = True
137.2982 	EXP 	page: autoDraw = True
137.3318 	EXP 	page: autoDraw = True
137.3943 	EXP 	page: autoDraw = True
137.4180 	EXP 	page: autoDraw = True
137.4475 	EXP 	page: autoDraw = True
137.5093 	EXP 	page: autoDraw = True
137.5341 	EXP 	page: autoDraw = True
137.5632 	EXP 	page: autoDraw = True
137.6203 	EXP 	page: autoDraw = True
137.6483 	EXP 	page: autoDraw = True
137.6802 	EXP 	page: autoDraw = True
137.7485 	EXP 	page: autoDraw = True
137.7818 	EXP 	page: autoDraw = True
137.8465 	EXP 	page: autoDraw = True
137.8814 	EXP 	page: autoDraw = True
137.9158 	EXP 	page: autoDraw = True
137.9818 	EXP 	page: autoDraw = True
138.0149 	EXP 	page: autoDraw = True
138.0738 	EXP 	page: autoDraw = True
138.0981 	EXP 	page: autoDraw = True
138.1319 	EXP 	page: autoDraw = True
138.1894 	EXP 	page: autoDraw = True
138.2151 	EXP 	page: autoDraw = True
138.2481 	EXP 	page: autoDraw = True
138.3150 	EXP 	page: autoDraw = True
138.3483 	EXP 	page: autoDraw = True
138.4124 	EXP 	page: autoDraw = True
138.4484 	EXP 	page: autoDraw = True
138.4819 	EXP 	page: autoDraw = True
138.5485 	EXP 	page: autoDraw = True
138.5818 	EXP 	page: autoDraw = True
138.6401 	EXP 	page: autoDraw = True
138.6653 	EXP 	page: autoDraw = True
138.6967 	EXP 	page: autoDraw = True
138.7526 	EXP 	page: autoDraw = True
138.7814 	EXP 	page: autoDraw = True
138.8133 	EXP 	page: autoDraw = True
138.8700 	EXP 	page: autoDraw = True
138.8980 	EXP 	page: autoDraw = True
138.9299 	EXP 	page: autoDraw = True
138.9972 	EXP 	page: autoDraw = True
139.0314 	EXP 	page: autoDraw = True
139.0942 	EXP 	page: autoDraw = True
139.1316 	EXP 	page: autoDraw = True
139.1646 	EXP 	page: autoDraw = True
139.2318 	EXP 	page: autoDraw = True
139.2644 	EXP 	page: autoDraw = True
139.3268 	EXP 	page: autoDraw = True
139.3507 	EXP 	page: autoDraw = True
139.3819 	EXP 	page: autoDraw = True
139.4377 	EXP 	page: autoDraw = True
139.4648 	EXP 	page: autoDraw = True
139.4965 	EXP 	page: autoDraw = True
139.5533 	EXP 	page: autoDraw = True
139.5811 	EXP 	page: autoDraw = True
139.6133 	EXP 	page: autoDraw = True
139.6814 	EXP 	page: autoDraw = True
139.7151 	EXP 	page: autoDraw = True
139.7767 	EXP 	page: autoDraw = True
139.8020 	EXP 	page: autoDraw = True
139.8304 	EXP 	page: autoDraw = True
139.8914 	EXP 	page: autoDraw = True
139.9159 	EXP 	page: autoDraw = True
139.9468 	EXP 	page: autoDraw = True
140.0051 	EXP 	page: autoDraw = True
140.0309 	EXP 	page: autoDraw = True
140.0648 	EXP 	page: autoDraw = True
140.1316 	EXP 	page: autoDraw = True
140.1648 	EXP 	page: autoDraw = True
140.2286 	EXP 	page: autoDraw = True
140.2524 	EXP 	page: autoDraw = True
140.2813 	EXP 	page: autoDraw = True
140.3428 	EXP 	page: autoDraw = True
140.3670 	EXP 	page: autoDraw = True
140.3978 	EXP 	page: autoDraw = True
140.4571 	EXP 	page: autoDraw = True
140.4817 	EXP 	page: autoDraw = True
140.5145 	EXP 	page: autoDraw = True
140.5740 	EXP 	page: autoDraw = True
140.5982 	EXP 	page: autoDraw = True
140.6299 	EXP 	page: autoDraw = True
140.6891 	EXP 	page: autoDraw = True
140.7149 	EXP 	page: autoDraw = True
140.7469 	EXP 	page: autoDraw = True
140.8017 	EXP 	page: autoDraw = True
140.8316 	EXP 	page: autoDraw = True
140.8650 	EXP 	page: autoDraw = True
140.9315 	EXP 	page: autoDraw = True
140.9648 	EXP 	page: autoDraw = True
141.0273 	EXP 	page: autoDraw = True
141.0510 	EXP 	page: autoDraw = True
141.0817 	EXP 	page: autoDraw = True
141.1382 	EXP 	page: autoDraw = True
141.1645 	EXP 	page: autoDraw = True
141.1969 	EXP 	page: autoDraw = True
141.2655 	EXP 	page: autoDraw = True
141.2980 	EXP 	page: autoDraw = True
141.3596 	EXP 	page: autoDraw = True
141.3834 	EXP 	page: autoDraw = True
141.4143 	EXP 	page: autoDraw = True
141.4719 	EXP 	page: autoDraw = True
141.4978 	EXP 	page: autoDraw = True
141.5302 	EXP 	page: autoDraw = True
141.5981 	EXP 	page: autoDraw = True
141.6312 	EXP 	page: autoDraw = True
141.6910 	EXP 	page: autoDraw = True
141.7167 	EXP 	page: autoDraw = True
141.7467 	EXP 	page: autoDraw = True
141.8049 	EXP 	page: autoDraw = True
141.8313 	EXP 	page: autoDraw = True
141.8634 	EXP 	page: autoDraw = True
141.9165 	EXP 	page: autoDraw = True
141.9480 	EXP 	page: autoDraw = True
