29.2596 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
2082.6685 	EXP 	page: autoDraw = True
2082.6860 	EXP 	page: autoDraw = True
2082.7043 	EXP 	page: autoDraw = True
2082.7215 	EXP 	page: autoDraw = True
2082.7684 	EXP 	page: autoDraw = True
2082.7856 	EXP 	page: autoDraw = True
2082.8029 	EXP 	page: autoDraw = True
2082.8191 	EXP 	page: autoDraw = True
2082.8353 	EXP 	page: autoDraw = True
2082.8850 	EXP 	page: autoDraw = True
2082.9017 	EXP 	page: autoDraw = True
2082.9179 	EXP 	page: autoDraw = True
2082.9343 	EXP 	page: autoDraw = True
2082.9513 	EXP 	page: autoDraw = True
2083.0015 	EXP 	page: autoDraw = True
2083.0182 	EXP 	page: autoDraw = True
2083.0348 	EXP 	page: autoDraw = True
2083.0513 	EXP 	page: autoDraw = True
2083.0692 	EXP 	page: autoDraw = True
2083.1182 	EXP 	page: autoDraw = True
2083.1354 	EXP 	page: autoDraw = True
2083.1520 	EXP 	page: autoDraw = True
2083.1697 	EXP 	page: autoDraw = True
2083.1862 	EXP 	page: autoDraw = True
2083.2356 	EXP 	page: autoDraw = True
2083.2522 	EXP 	page: autoDraw = True
2083.2688 	EXP 	page: autoDraw = True
2083.2863 	EXP 	page: autoDraw = True
2083.3048 	EXP 	page: autoDraw = True
2083.3521 	EXP 	page: autoDraw = True
2083.3687 	EXP 	page: autoDraw = True
2083.3851 	EXP 	page: autoDraw = True
2083.4045 	EXP 	page: autoDraw = True
2083.4662 	EXP 	page: autoDraw = True
2083.4669 	DATA 	Mouse: Left button down, pos=(366,444)
2083.4858 	EXP 	page: autoDraw = True
2083.4858 	EXP 	stim5: color = '[0.1  0.1  0.25] (rgb)'
2083.5026 	EXP 	page: autoDraw = True
2083.5213 	EXP 	page: autoDraw = True
2083.5392 	EXP 	page: autoDraw = True
2083.5851 	EXP 	page: autoDraw = True
2083.6015 	EXP 	page: autoDraw = True
2083.6185 	EXP 	page: autoDraw = True
2083.6351 	EXP 	page: autoDraw = True
2083.6399 	DATA 	Mouse:  Left button up, pos=(366,444)
2083.6530 	EXP 	page: autoDraw = True
2083.7019 	EXP 	page: autoDraw = True
2083.7189 	EXP 	page: autoDraw = True
2083.7360 	EXP 	page: autoDraw = True
2083.7535 	EXP 	page: autoDraw = True
2083.7712 	EXP 	page: autoDraw = True
2083.8183 	EXP 	page: autoDraw = True
2083.8352 	EXP 	page: autoDraw = True
2083.8518 	EXP 	page: autoDraw = True
2083.8687 	EXP 	page: autoDraw = True
2083.8861 	EXP 	page: autoDraw = True
2083.9352 	EXP 	page: autoDraw = True
2083.9513 	EXP 	page: autoDraw = True
2083.9683 	EXP 	page: autoDraw = True
2083.9841 	EXP 	page: autoDraw = True
2084.0005 	EXP 	page: autoDraw = True
2084.0513 	EXP 	page: autoDraw = True
2084.0682 	EXP 	page: autoDraw = True
2084.0856 	EXP 	page: autoDraw = True
2084.1013 	EXP 	page: autoDraw = True
2084.1199 	EXP 	page: autoDraw = True
2084.1679 	EXP 	page: autoDraw = True
2084.1851 	EXP 	page: autoDraw = True
2084.2014 	EXP 	page: autoDraw = True
2084.2182 	EXP 	page: autoDraw = True
2084.2346 	EXP 	page: autoDraw = True
2084.2850 	EXP 	page: autoDraw = True
2084.3013 	EXP 	page: autoDraw = True
2084.3189 	EXP 	page: autoDraw = True
2084.3345 	EXP 	page: autoDraw = True
2084.3531 	EXP 	page: autoDraw = True
2084.4021 	EXP 	page: autoDraw = True
2084.4190 	EXP 	page: autoDraw = True
2084.4355 	EXP 	page: autoDraw = True
2084.4523 	EXP 	page: autoDraw = True
2084.4693 	EXP 	page: autoDraw = True
2084.5360 	EXP 	page: autoDraw = True
2084.5527 	EXP 	page: autoDraw = True
2084.5705 	EXP 	page: autoDraw = True
2084.5889 	EXP 	page: autoDraw = True
2084.6523 	EXP 	page: autoDraw = True
2084.6693 	EXP 	page: autoDraw = True
2084.6887 	EXP 	page: autoDraw = True
2084.7538 	EXP 	page: autoDraw = True
2084.7699 	EXP 	page: autoDraw = True
2084.7860 	EXP 	page: autoDraw = True
2084.8033 	EXP 	page: autoDraw = True
2084.8197 	EXP 	page: autoDraw = True
2084.8689 	EXP 	page: autoDraw = True
2084.8858 	EXP 	page: autoDraw = True
2084.8897 	DATA 	Mouse: Left button down, pos=(503,206)
2084.9036 	EXP 	page: autoDraw = True
2084.9355 	EXP 	page: autoDraw = True
2084.9355 	EXP 	stim6: color = '[0.1  0.1  0.25] (rgb)'
2085.0029 	EXP 	page: autoDraw = True
2085.0190 	EXP 	page: autoDraw = True
2085.0382 	EXP 	page: autoDraw = True
2085.0416 	DATA 	Mouse:  Left button up, pos=(503,206)
2085.0553 	EXP 	page: autoDraw = True
2085.1023 	EXP 	page: autoDraw = True
2085.1197 	EXP 	page: autoDraw = True
2085.1367 	EXP 	page: autoDraw = True
2085.1529 	EXP 	page: autoDraw = True
2085.1686 	EXP 	page: autoDraw = True
2085.2359 	EXP 	page: autoDraw = True
2085.2532 	EXP 	page: autoDraw = True
2085.2713 	EXP 	page: autoDraw = True
2085.2887 	EXP 	page: autoDraw = True
2085.3357 	EXP 	page: autoDraw = True
2085.3523 	EXP 	page: autoDraw = True
2085.3699 	EXP 	page: autoDraw = True
2085.3853 	EXP 	page: autoDraw = True
2085.4042 	EXP 	page: autoDraw = True
2085.4519 	EXP 	page: autoDraw = True
2085.4688 	EXP 	page: autoDraw = True
2085.4860 	EXP 	page: autoDraw = True
2085.5032 	EXP 	page: autoDraw = True
2085.5206 	EXP 	page: autoDraw = True
2085.5679 	EXP 	page: autoDraw = True
2085.5851 	EXP 	page: autoDraw = True
2085.6018 	EXP 	page: autoDraw = True
2085.6179 	EXP 	page: autoDraw = True
2085.6362 	EXP 	page: autoDraw = True
2085.6850 	EXP 	page: autoDraw = True
2085.7014 	EXP 	page: autoDraw = True
2085.7178 	EXP 	page: autoDraw = True
2085.7341 	EXP 	page: autoDraw = True
2085.7506 	EXP 	page: autoDraw = True
2085.8016 	EXP 	page: autoDraw = True
2085.8183 	EXP 	page: autoDraw = True
2085.8347 	EXP 	page: autoDraw = True
2085.8512 	EXP 	page: autoDraw = True
2085.8693 	EXP 	page: autoDraw = True
2085.9361 	EXP 	page: autoDraw = True
2085.9538 	EXP 	page: autoDraw = True
2085.9702 	EXP 	page: autoDraw = True
2085.9863 	EXP 	page: autoDraw = True
2086.0355 	EXP 	page: autoDraw = True
2086.0523 	EXP 	page: autoDraw = True
2086.0688 	EXP 	page: autoDraw = True
2086.0878 	EXP 	page: autoDraw = True
2086.1043 	EXP 	page: autoDraw = True
2086.1521 	EXP 	page: autoDraw = True
2086.1693 	EXP 	page: autoDraw = True
2086.1857 	EXP 	page: autoDraw = True
2086.2059 	EXP 	page: autoDraw = True
2086.2620 	EXP 	page: autoDraw = True
2086.2857 	EXP 	page: autoDraw = True
2086.3025 	EXP 	page: autoDraw = True
2086.3190 	EXP 	page: autoDraw = True
2086.3361 	EXP 	page: autoDraw = True
2086.3855 	EXP 	page: autoDraw = True
2086.4041 	EXP 	page: autoDraw = True
2086.4214 	EXP 	page: autoDraw = True
2086.4520 	EXP 	page: autoDraw = True
2086.5194 	EXP 	page: autoDraw = True
2086.5359 	EXP 	page: autoDraw = True
2086.5529 	EXP 	page: autoDraw = True
2086.5715 	EXP 	page: autoDraw = True
2086.6183 	EXP 	page: autoDraw = True
2086.6346 	EXP 	page: autoDraw = True
2086.6516 	EXP 	page: autoDraw = True
2086.6524 	DATA 	Mouse: Left button down, pos=(975,209)
2086.6683 	EXP 	page: autoDraw = True
2086.6683 	EXP 	stim8: color = '[0.1  0.1  0.25] (rgb)'
2086.6840 	EXP 	page: autoDraw = True
2086.7349 	EXP 	page: autoDraw = True
2086.7512 	EXP 	page: autoDraw = True
2086.7521 	DATA 	Mouse:  Left button up, pos=(975,209)
2086.7681 	EXP 	page: autoDraw = True
2086.7868 	EXP 	page: autoDraw = True
2086.8185 	EXP 	page: autoDraw = True
2086.8691 	EXP 	page: autoDraw = True
2086.8864 	EXP 	page: autoDraw = True
2086.9045 	EXP 	page: autoDraw = True
2086.9216 	EXP 	page: autoDraw = True
2086.9390 	EXP 	page: autoDraw = True
2086.9854 	EXP 	page: autoDraw = True
2087.0027 	EXP 	page: autoDraw = True
2087.0199 	EXP 	page: autoDraw = True
2087.0370 	EXP 	page: autoDraw = True
2087.0535 	EXP 	page: autoDraw = True
2087.1010 	EXP 	page: autoDraw = True
2087.1182 	EXP 	page: autoDraw = True
2087.1346 	EXP 	page: autoDraw = True
2087.1515 	EXP 	page: autoDraw = True
2087.1688 	EXP 	page: autoDraw = True
2087.2183 	EXP 	page: autoDraw = True
2087.2354 	EXP 	page: autoDraw = True
2087.2515 	EXP 	page: autoDraw = True
2087.2685 	EXP 	page: autoDraw = True
2087.2849 	EXP 	page: autoDraw = True
2087.3356 	EXP 	page: autoDraw = True
2087.3517 	EXP 	page: autoDraw = True
2087.3687 	EXP 	page: autoDraw = True
2087.3841 	EXP 	page: autoDraw = True
2087.4004 	EXP 	page: autoDraw = True
2087.4512 	EXP 	page: autoDraw = True
2087.4677 	EXP 	page: autoDraw = True
2087.4845 	EXP 	page: autoDraw = True
2087.5012 	EXP 	page: autoDraw = True
2087.5184 	EXP 	page: autoDraw = True
2087.5682 	EXP 	page: autoDraw = True
2087.5857 	EXP 	page: autoDraw = True
2087.6035 	EXP 	page: autoDraw = True
2087.6202 	EXP 	page: autoDraw = True
2087.6385 	EXP 	page: autoDraw = True
2087.6854 	EXP 	page: autoDraw = True
2087.7027 	EXP 	page: autoDraw = True
2087.7188 	EXP 	page: autoDraw = True
2087.7348 	EXP 	page: autoDraw = True
2087.7520 	EXP 	page: autoDraw = True
2087.8194 	EXP 	page: autoDraw = True
2087.8356 	EXP 	page: autoDraw = True
2087.8522 	EXP 	page: autoDraw = True
2087.8683 	EXP 	page: autoDraw = True
2087.9354 	EXP 	page: autoDraw = True
2087.9515 	EXP 	page: autoDraw = True
2087.9685 	EXP 	page: autoDraw = True
2087.9850 	EXP 	page: autoDraw = True
2088.0355 	EXP 	page: autoDraw = True
2088.0525 	EXP 	page: autoDraw = True
2088.0688 	EXP 	page: autoDraw = True
2088.0857 	EXP 	page: autoDraw = True
2088.1022 	EXP 	page: autoDraw = True
2088.1520 	EXP 	page: autoDraw = True
2088.1689 	EXP 	page: autoDraw = True
2088.1858 	EXP 	page: autoDraw = True
2088.2036 	EXP 	page: autoDraw = True
2088.2225 	EXP 	page: autoDraw = True
2088.2683 	EXP 	page: autoDraw = True
2088.2859 	EXP 	page: autoDraw = True
2088.3028 	EXP 	page: autoDraw = True
2088.3182 	EXP 	page: autoDraw = True
2088.3357 	EXP 	page: autoDraw = True
2088.3849 	EXP 	page: autoDraw = True
2088.4014 	EXP 	page: autoDraw = True
2088.4178 	EXP 	page: autoDraw = True
2088.4350 	EXP 	page: autoDraw = True
2088.4514 	EXP 	page: autoDraw = True
2088.5187 	EXP 	page: autoDraw = True
2088.5348 	EXP 	page: autoDraw = True
2088.5526 	EXP 	page: autoDraw = True
2088.5710 	EXP 	page: autoDraw = True
2088.6182 	EXP 	page: autoDraw = True
2088.6348 	EXP 	page: autoDraw = True
2088.6519 	EXP 	page: autoDraw = True
2088.6679 	EXP 	page: autoDraw = True
2088.6844 	EXP 	page: autoDraw = True
2088.7514 	EXP 	page: autoDraw = True
2088.7680 	EXP 	page: autoDraw = True
2088.7850 	EXP 	page: autoDraw = True
2088.8014 	EXP 	page: autoDraw = True
2088.8178 	EXP 	page: autoDraw = True
2088.8681 	EXP 	page: autoDraw = True
2088.8854 	EXP 	page: autoDraw = True
2088.9021 	EXP 	page: autoDraw = True
2088.9198 	EXP 	page: autoDraw = True
2088.9357 	EXP 	page: autoDraw = True
2088.9844 	EXP 	page: autoDraw = True
2089.0015 	EXP 	page: autoDraw = True
2089.0186 	EXP 	page: autoDraw = True
2089.0344 	EXP 	page: autoDraw = True
2089.0509 	EXP 	page: autoDraw = True
2089.0676 	EXP 	page: autoDraw = True
2089.1182 	EXP 	page: autoDraw = True
2089.1348 	EXP 	page: autoDraw = True
2089.1526 	EXP 	page: autoDraw = True
2089.1694 	EXP 	page: autoDraw = True
2089.1852 	EXP 	page: autoDraw = True
2089.2024 	EXP 	page: autoDraw = True
2089.2523 	EXP 	page: autoDraw = True
2089.2706 	EXP 	page: autoDraw = True
2089.2878 	EXP 	page: autoDraw = True
2089.3049 	EXP 	page: autoDraw = True
2089.3220 	EXP 	page: autoDraw = True
2089.3389 	EXP 	page: autoDraw = True
2089.3855 	EXP 	page: autoDraw = True
2089.4029 	EXP 	page: autoDraw = True
2089.4220 	EXP 	page: autoDraw = True
2089.4380 	EXP 	page: autoDraw = True
2089.4546 	EXP 	page: autoDraw = True
2089.4707 	EXP 	page: autoDraw = True
2089.5190 	EXP 	page: autoDraw = True
2089.5354 	EXP 	page: autoDraw = True
2089.5520 	EXP 	page: autoDraw = True
2089.5692 	EXP 	page: autoDraw = True
2089.5859 	EXP 	page: autoDraw = True
2089.6039 	EXP 	page: autoDraw = True
2089.6198 	EXP 	page: autoDraw = True
2089.6855 	EXP 	page: autoDraw = True
2089.7031 	EXP 	page: autoDraw = True
2089.7188 	EXP 	page: autoDraw = True
2089.7345 	EXP 	page: autoDraw = True
2089.7512 	EXP 	page: autoDraw = True
2089.8018 	EXP 	page: autoDraw = True
2089.8183 	EXP 	page: autoDraw = True
2089.8352 	EXP 	page: autoDraw = True
2089.8516 	EXP 	page: autoDraw = True
2089.8681 	EXP 	page: autoDraw = True
2089.9182 	EXP 	page: autoDraw = True
2089.9354 	EXP 	page: autoDraw = True
2089.9536 	EXP 	page: autoDraw = True
2089.9725 	EXP 	page: autoDraw = True
2090.0312 	EXP 	page: autoDraw = True
2090.0520 	EXP 	page: autoDraw = True
2090.0690 	EXP 	page: autoDraw = True
2090.0881 	EXP 	page: autoDraw = True
2090.1462 	EXP 	page: autoDraw = True
2090.1688 	EXP 	page: autoDraw = True
2090.1857 	EXP 	page: autoDraw = True
2090.2057 	EXP 	page: autoDraw = True
2090.2572 	EXP 	page: autoDraw = True
2090.2857 	EXP 	page: autoDraw = True
2090.3050 	EXP 	page: autoDraw = True
2090.3220 	EXP 	page: autoDraw = True
2090.3859 	EXP 	page: autoDraw = True
2090.4031 	EXP 	page: autoDraw = True
2090.4200 	EXP 	page: autoDraw = True
2090.4351 	EXP 	page: autoDraw = True
2090.4849 	EXP 	page: autoDraw = True
2090.5015 	EXP 	page: autoDraw = True
2090.5176 	EXP 	page: autoDraw = True
2090.5338 	EXP 	page: autoDraw = True
2090.5507 	EXP 	page: autoDraw = True
2090.6185 	EXP 	page: autoDraw = True
2090.6346 	EXP 	page: autoDraw = True
2090.6540 	EXP 	page: autoDraw = True
2090.6700 	EXP 	page: autoDraw = True
2090.7353 	EXP 	page: autoDraw = True
2090.7511 	EXP 	page: autoDraw = True
2090.7686 	EXP 	page: autoDraw = True
2090.7850 	EXP 	page: autoDraw = True
2090.8520 	EXP 	page: autoDraw = True
2090.8681 	EXP 	page: autoDraw = True
2090.8865 	EXP 	page: autoDraw = True
2090.9042 	EXP 	page: autoDraw = True
2090.9685 	EXP 	page: autoDraw = True
2090.9844 	EXP 	page: autoDraw = True
2091.0016 	EXP 	page: autoDraw = True
2091.0184 	EXP 	page: autoDraw = True
2091.0688 	EXP 	page: autoDraw = True
2091.0863 	EXP 	page: autoDraw = True
2091.1042 	EXP 	page: autoDraw = True
2091.1355 	EXP 	page: autoDraw = True
2091.1855 	EXP 	page: autoDraw = True
2091.2028 	EXP 	page: autoDraw = True
2091.2037 	DATA 	Mouse: Left button down, pos=(493,687)
2091.2222 	EXP 	page: autoDraw = True
2091.2222 	EXP 	stim4: color = '[0.1  0.1  0.25] (rgb)'
2091.2521 	EXP 	page: autoDraw = True
2091.3193 	EXP 	page: autoDraw = True
2091.3354 	EXP 	page: autoDraw = True
2091.3394 	DATA 	Mouse:  Left button up, pos=(493,687)
2091.3528 	EXP 	page: autoDraw = True
2091.3710 	EXP 	page: autoDraw = True
2091.4367 	EXP 	page: autoDraw = True
2091.4526 	EXP 	page: autoDraw = True
2091.4684 	EXP 	page: autoDraw = True
2091.4858 	EXP 	page: autoDraw = True
2091.5351 	EXP 	page: autoDraw = True
2091.5514 	EXP 	page: autoDraw = True
2091.5681 	EXP 	page: autoDraw = True
2091.5860 	EXP 	page: autoDraw = True
2091.6031 	EXP 	page: autoDraw = True
2091.6686 	EXP 	page: autoDraw = True
2091.6850 	EXP 	page: autoDraw = True
2091.7018 	EXP 	page: autoDraw = True
2091.7203 	EXP 	page: autoDraw = True
2091.7683 	EXP 	page: autoDraw = True
2091.7850 	EXP 	page: autoDraw = True
2091.8012 	EXP 	page: autoDraw = True
2091.8172 	EXP 	page: autoDraw = True
2091.8341 	EXP 	page: autoDraw = True
2091.8844 	EXP 	page: autoDraw = True
2091.9011 	EXP 	page: autoDraw = True
2091.9181 	EXP 	page: autoDraw = True
2091.9345 	EXP 	page: autoDraw = True
2091.9521 	EXP 	page: autoDraw = True
2092.0016 	EXP 	page: autoDraw = True
2092.0185 	EXP 	page: autoDraw = True
2092.0355 	EXP 	page: autoDraw = True
2092.0539 	EXP 	page: autoDraw = True
2092.0722 	EXP 	page: autoDraw = True
2092.1183 	EXP 	page: autoDraw = True
2092.1347 	EXP 	page: autoDraw = True
2092.1511 	EXP 	page: autoDraw = True
2092.1695 	EXP 	page: autoDraw = True
2092.1873 	EXP 	page: autoDraw = True
2092.2526 	EXP 	page: autoDraw = True
2092.2534 	DATA 	Mouse: Left button down, pos=(736,784)
2092.2707 	EXP 	page: autoDraw = True
2092.2707 	EXP 	stim3: color = '[0.1  0.1  0.25] (rgb)'
2092.3019 	EXP 	page: autoDraw = True
2092.3694 	EXP 	page: autoDraw = True
2092.3702 	DATA 	Mouse:  Left button up, pos=(736,784)
2092.3862 	EXP 	page: autoDraw = True
2092.4050 	EXP 	page: autoDraw = True
2092.4209 	EXP 	page: autoDraw = True
2092.4691 	EXP 	page: autoDraw = True
2092.4860 	EXP 	page: autoDraw = True
2092.5046 	EXP 	page: autoDraw = True
2092.5356 	EXP 	page: autoDraw = True
2092.6027 	EXP 	page: autoDraw = True
2092.6203 	EXP 	page: autoDraw = True
2092.6373 	EXP 	page: autoDraw = True
2092.6538 	EXP 	page: autoDraw = True
2092.7022 	EXP 	page: autoDraw = True
2092.7195 	EXP 	page: autoDraw = True
2092.7361 	EXP 	page: autoDraw = True
2092.7520 	EXP 	page: autoDraw = True
2092.7706 	EXP 	page: autoDraw = True
2092.8358 	EXP 	page: autoDraw = True
2092.8522 	EXP 	page: autoDraw = True
2092.8685 	EXP 	page: autoDraw = True
2092.8852 	EXP 	page: autoDraw = True
2092.9350 	EXP 	page: autoDraw = True
2092.9381 	DATA 	Mouse: Left button down, pos=(971,679)
2092.9517 	EXP 	page: autoDraw = True
2092.9692 	EXP 	page: autoDraw = True
2092.9692 	EXP 	stim2: color = '[0.1  0.1  0.25] (rgb)'
2092.9849 	EXP 	page: autoDraw = True
2093.0027 	EXP 	page: autoDraw = True
2093.0697 	EXP 	page: autoDraw = True
2093.0704 	DATA 	Mouse:  Left button up, pos=(971,679)
2093.0869 	EXP 	page: autoDraw = True
2093.1049 	EXP 	page: autoDraw = True
2093.1600 	EXP 	page: autoDraw = True
2093.1854 	EXP 	page: autoDraw = True
2093.2064 	EXP 	page: autoDraw = True
2093.2719 	EXP 	page: autoDraw = True
2093.2879 	EXP 	page: autoDraw = True
2093.3054 	EXP 	page: autoDraw = True
2093.3212 	EXP 	page: autoDraw = True
2093.3371 	EXP 	page: autoDraw = True
2093.4034 	EXP 	page: autoDraw = True
2093.4205 	EXP 	page: autoDraw = True
2093.4371 	EXP 	page: autoDraw = True
2093.4542 	EXP 	page: autoDraw = True
2093.5196 	EXP 	page: autoDraw = True
2093.5364 	EXP 	page: autoDraw = True
2093.5536 	EXP 	page: autoDraw = True
2093.5705 	EXP 	page: autoDraw = True
2093.6362 	EXP 	page: autoDraw = True
2093.6526 	EXP 	page: autoDraw = True
2093.6691 	EXP 	page: autoDraw = True
2093.6852 	EXP 	page: autoDraw = True
2093.7519 	EXP 	page: autoDraw = True
2093.7688 	EXP 	page: autoDraw = True
2093.7863 	EXP 	page: autoDraw = True
2093.8488 	EXP 	page: autoDraw = True
2093.8684 	EXP 	page: autoDraw = True
2093.8858 	EXP 	page: autoDraw = True
2093.9049 	EXP 	page: autoDraw = True
2093.9220 	EXP 	page: autoDraw = True
2093.9687 	EXP 	page: autoDraw = True
2093.9860 	EXP 	page: autoDraw = True
2093.9901 	DATA 	Mouse: Left button down, pos=(1050,445)
2094.0047 	EXP 	page: autoDraw = True
2094.0210 	EXP 	page: autoDraw = True
2094.0210 	EXP 	stim1: color = '[0.1  0.1  0.25] (rgb)'
2094.0210 	EXP 	stim1: autoDraw = False
2094.0210 	EXP 	stim2: autoDraw = False
2094.0210 	EXP 	stim3: autoDraw = False
2094.0210 	EXP 	stim4: autoDraw = False
2094.0210 	EXP 	stim5: autoDraw = False
2094.0210 	EXP 	stim6: autoDraw = False
2094.0210 	EXP 	stim7: autoDraw = False
2094.0210 	EXP 	stim8: autoDraw = False
2094.0210 	EXP 	ref: autoDraw = False
2094.3722 	EXP 	New trial (rep=0, index=87): OrderedDict([('ref', 'lizard'), ('stim1', 'sparrow'), ('stim2', 'turtle'), ('stim3', 'snake'), ('stim4', 'shark'), ('stim5', 'frog'), ('stim6', 'bat'), ('stim7', 'turkey'), ('stim8', 'crocodile')])
2094.4002 	DATA 	Mouse:  Left button up, pos=(1050,445)
2094.4208 	EXP 	stim1: text = 'sparrow'
2094.4208 	EXP 	stim2: text = 'turtle'
2094.4208 	EXP 	stim3: text = 'snake'
2094.4208 	EXP 	stim4: text = 'shark'
2094.4208 	EXP 	stim5: text = 'frog'
2094.4208 	EXP 	stim6: text = 'bat'
2094.4208 	EXP 	stim7: text = 'turkey'
2094.4208 	EXP 	stim8: text = 'crocodile'
2094.4208 	EXP 	ref: text = 'lizard'
2094.4208 	EXP 	page: text = '88'
2094.4208 	EXP 	stim1: color = 'white (named)'
2094.4208 	EXP 	stim2: color = 'white (named)'
2094.4208 	EXP 	stim3: color = 'white (named)'
2094.4208 	EXP 	stim4: color = 'white (named)'
2094.4208 	EXP 	stim5: color = 'white (named)'
2094.4208 	EXP 	stim6: color = 'white (named)'
2094.4208 	EXP 	stim7: color = 'white (named)'
2094.4208 	EXP 	stim8: color = 'white (named)'
2094.4208 	EXP 	page: autoDraw = True
2094.4208 	EXP 	stim1: autoDraw = True
2094.4208 	EXP 	stim2: autoDraw = True
2094.4208 	EXP 	stim3: autoDraw = True
2094.4208 	EXP 	stim4: autoDraw = True
2094.4208 	EXP 	stim5: autoDraw = True
2094.4208 	EXP 	stim6: autoDraw = True
2094.4208 	EXP 	stim7: autoDraw = True
2094.4208 	EXP 	stim8: autoDraw = True
2094.4208 	EXP 	ref: autoDraw = True
2094.4403 	EXP 	page: autoDraw = True
2094.4699 	EXP 	page: autoDraw = True
2094.5191 	EXP 	page: autoDraw = True
2094.5355 	EXP 	page: autoDraw = True
2094.5521 	EXP 	page: autoDraw = True
2094.5693 	EXP 	page: autoDraw = True
2094.5874 	EXP 	page: autoDraw = True
2094.6525 	EXP 	page: autoDraw = True
2094.6688 	EXP 	page: autoDraw = True
2094.6883 	EXP 	page: autoDraw = True
2094.7445 	EXP 	page: autoDraw = True
2094.7686 	EXP 	page: autoDraw = True
2094.7876 	EXP 	page: autoDraw = True
2094.8186 	EXP 	page: autoDraw = True
2094.8688 	EXP 	page: autoDraw = True
2094.8862 	EXP 	page: autoDraw = True
2094.9030 	EXP 	page: autoDraw = True
2094.9203 	EXP 	page: autoDraw = True
2094.9362 	EXP 	page: autoDraw = True
2094.9854 	EXP 	page: autoDraw = True
2095.0028 	EXP 	page: autoDraw = True
2095.0199 	EXP 	page: autoDraw = True
2095.0373 	EXP 	page: autoDraw = True
2095.0544 	EXP 	page: autoDraw = True
2095.1010 	EXP 	page: autoDraw = True
2095.1180 	EXP 	page: autoDraw = True
2095.1344 	EXP 	page: autoDraw = True
2095.1519 	EXP 	page: autoDraw = True
2095.1694 	EXP 	page: autoDraw = True
2095.2359 	EXP 	page: autoDraw = True
2095.2520 	EXP 	page: autoDraw = True
2095.2688 	EXP 	page: autoDraw = True
2095.2869 	EXP 	page: autoDraw = True
2095.3348 	EXP 	page: autoDraw = True
2095.3510 	EXP 	page: autoDraw = True
2095.3675 	EXP 	page: autoDraw = True
2095.3852 	EXP 	page: autoDraw = True
2095.4027 	EXP 	page: autoDraw = True
2095.4686 	EXP 	page: autoDraw = True
2095.4851 	EXP 	page: autoDraw = True
2095.5029 	EXP 	page: autoDraw = True
2095.5209 	EXP 	page: autoDraw = True
2095.5682 	EXP 	page: autoDraw = True
2095.5848 	EXP 	page: autoDraw = True
2095.6012 	EXP 	page: autoDraw = True
2095.6172 	EXP 	page: autoDraw = True
2095.6338 	EXP 	page: autoDraw = True
2095.6847 	EXP 	page: autoDraw = True
2095.7011 	EXP 	page: autoDraw = True
2095.7177 	EXP 	page: autoDraw = True
2095.7347 	EXP 	page: autoDraw = True
2095.7519 	EXP 	page: autoDraw = True
2095.8016 	EXP 	page: autoDraw = True
2095.8188 	EXP 	page: autoDraw = True
2095.8351 	EXP 	page: autoDraw = True
2095.8521 	EXP 	page: autoDraw = True
2095.8700 	EXP 	page: autoDraw = True
2095.9362 	EXP 	page: autoDraw = True
2095.9526 	EXP 	page: autoDraw = True
2095.9705 	EXP 	page: autoDraw = True
2095.9864 	EXP 	page: autoDraw = True
2096.0527 	EXP 	page: autoDraw = True
2096.0690 	EXP 	page: autoDraw = True
2096.0863 	EXP 	page: autoDraw = True
2096.1049 	EXP 	page: autoDraw = True
2096.1515 	EXP 	page: autoDraw = True
2096.1679 	EXP 	page: autoDraw = True
2096.1844 	EXP 	page: autoDraw = True
2096.2029 	EXP 	page: autoDraw = True
2096.2190 	EXP 	page: autoDraw = True
2096.2688 	EXP 	page: autoDraw = True
2096.2862 	EXP 	page: autoDraw = True
2096.3034 	EXP 	page: autoDraw = True
2096.3198 	EXP 	page: autoDraw = True
2096.3379 	EXP 	page: autoDraw = True
2096.3848 	EXP 	page: autoDraw = True
2096.4022 	EXP 	page: autoDraw = True
2096.4199 	EXP 	page: autoDraw = True
2096.4377 	EXP 	page: autoDraw = True
2096.4539 	EXP 	page: autoDraw = True
2096.5015 	EXP 	page: autoDraw = True
2096.5181 	EXP 	page: autoDraw = True
2096.5354 	EXP 	page: autoDraw = True
2096.5521 	EXP 	page: autoDraw = True
2096.5685 	EXP 	page: autoDraw = True
2096.6184 	EXP 	page: autoDraw = True
2096.6357 	EXP 	page: autoDraw = True
2096.6521 	EXP 	page: autoDraw = True
2096.6690 	EXP 	page: autoDraw = True
2096.6873 	EXP 	page: autoDraw = True
2096.7349 	EXP 	page: autoDraw = True
2096.7521 	EXP 	page: autoDraw = True
2096.7703 	EXP 	page: autoDraw = True
2096.7868 	EXP 	page: autoDraw = True
2096.8423 	EXP 	page: autoDraw = True
2096.8693 	EXP 	page: autoDraw = True
2096.8868 	EXP 	page: autoDraw = True
2096.9039 	EXP 	page: autoDraw = True
2096.9217 	EXP 	page: autoDraw = True
2096.9686 	EXP 	page: autoDraw = True
2096.9859 	EXP 	page: autoDraw = True
2097.0052 	EXP 	page: autoDraw = True
2097.0354 	EXP 	page: autoDraw = True
2097.0853 	EXP 	page: autoDraw = True
2097.1024 	EXP 	page: autoDraw = True
2097.1190 	EXP 	page: autoDraw = True
2097.1360 	EXP 	page: autoDraw = True
2097.2025 	EXP 	page: autoDraw = True
